'2026-07-20 11:19:36,524 | INFO | {'order_id': 'O00826', 'customer_id': 'C0001', 'product_id': 'P0043', 'quantity': 3, 'amount': 1050.66, 'currency': 'INR', 'order_date': '16/04/2026', 'table_name': 'orders', 'row_number': 147, 'reject_reason': 'duplicate order_id'} 
'2026-07-20 11:19:36,544 | INFO | {'order_id': 'O00658', 'customer_id': 'C0115', 'product_id': 'P0055', 'quantity': 5, 'amount': nan, 'currency': 'GBP', 'order_date': '20/04/2026', 'table_name': 'orders', 'row_number': 39, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,544 | INFO | {'order_id': 'O00310', 'customer_id': 'C0096', 'product_id': 'P0035', 'quantity': 3, 'amount': nan, 'currency': 'USD', 'order_date': '06-20-2026', 'table_name': 'orders', 'row_number': 139, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,544 | INFO | {'order_id': 'O00779', 'customer_id': 'C0048', 'product_id': 'P0044', 'quantity': 4, 'amount': nan, 'currency': 'GBP', 'order_date': '2026-05-16', 'table_name': 'orders', 'row_number': 168, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,545 | INFO | {'order_id': 'O00164', 'customer_id': 'C0012', 'product_id': 'P0029', 'quantity': 5, 'amount': nan, 'currency': 'INR', 'order_date': '2026-04-03', 'table_name': 'orders', 'row_number': 195, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,545 | INFO | {'order_id': 'O00037', 'customer_id': 'C0015', 'product_id': 'P0002', 'quantity': 0, 'amount': nan, 'currency': 'USD', 'order_date': '2026-02-03', 'table_name': 'orders', 'row_number': 208, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,545 | INFO | {'order_id': 'O00391', 'customer_id': 'C0080', 'product_id': 'P0021', 'quantity': 1, 'amount': nan, 'currency': 'INR', 'order_date': '06-08-2026', 'table_name': 'orders', 'row_number': 225, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,545 | INFO | {'order_id': 'O00485', 'customer_id': 'C0020', 'product_id': 'P0056', 'quantity': 2, 'amount': nan, 'currency': 'USD', 'order_date': '09/04/2026', 'table_name': 'orders', 'row_number': 229, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,545 | INFO | {'order_id': 'O00074', 'customer_id': 'C0051', 'product_id': 'P0016', 'quantity': 4, 'amount': nan, 'currency': 'GBP', 'order_date': '2026-03-31', 'table_name': 'orders', 'row_number': 243, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,546 | INFO | {'order_id': 'O00646', 'customer_id': 'C0076', 'product_id': 'P0060', 'quantity': 4, 'amount': nan, 'currency': 'USD', 'order_date': '05-05-2026', 'table_name': 'orders', 'row_number': 316, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,546 | INFO | {'order_id': 'O00706', 'customer_id': 'C0113', 'product_id': 'P0007', 'quantity': 3, 'amount': nan, 'currency': 'EUR', 'order_date': '09/04/2026', 'table_name': 'orders', 'row_number': 342, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,546 | INFO | {'order_id': 'O00353', 'customer_id': 'C0053', 'product_id': 'P0001', 'quantity': 1, 'amount': nan, 'currency': 'INR', 'order_date': '01-22-2026', 'table_name': 'orders', 'row_number': 357, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,546 | INFO | {'order_id': 'O00548', 'customer_id': 'C0019', 'product_id': 'P0035', 'quantity': 2, 'amount': nan, 'currency': 'USD', 'order_date': '09/01/2026', 'table_name': 'orders', 'row_number': 406, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,547 | INFO | {'order_id': 'O00296', 'customer_id': 'C0087', 'product_id': 'P0010', 'quantity': 5, 'amount': nan, 'currency': 'INR', 'order_date': '03-05-2026', 'table_name': 'orders', 'row_number': 459, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,547 | INFO | {'order_id': 'O00152', 'customer_id': 'C0059', 'product_id': 'P0040', 'quantity': 5, 'amount': nan, 'currency': 'INR', 'order_date': '02-08-2026', 'table_name': 'orders', 'row_number': 531, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,547 | INFO | {'order_id': 'O00266', 'customer_id': 'C0110', 'product_id': 'P0015', 'quantity': 2, 'amount': nan, 'currency': 'INR', 'order_date': '2026-02-11', 'table_name': 'orders', 'row_number': 547, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,547 | INFO | {'order_id': 'O00599', 'customer_id': 'C0056', 'product_id': 'P0058', 'quantity': 1, 'amount': nan, 'currency': 'EUR', 'order_date': '03-21-2026', 'table_name': 'orders', 'row_number': 593, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,548 | INFO | {'order_id': 'O00620', 'customer_id': 'C0078', 'product_id': 'P0052', 'quantity': 5, 'amount': nan, 'currency': 'USD', 'order_date': '02/03/2026', 'table_name': 'orders', 'row_number': 608, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,548 | INFO | {'order_id': 'O00853', 'customer_id': 'C0018', 'product_id': 'P0052', 'quantity': 1, 'amount': nan, 'currency': 'USD', 'order_date': '04-14-2026', 'table_name': 'orders', 'row_number': 617, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,548 | INFO | {'order_id': 'O00693', 'customer_id': 'C0002', 'product_id': 'P0024', 'quantity': 2, 'amount': nan, 'currency': 'INR', 'order_date': '04-02-2026', 'table_name': 'orders', 'row_number': 624, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,548 | INFO | {'order_id': 'O00799', 'customer_id': 'C0111', 'product_id': 'P0025', 'quantity': 3, 'amount': nan, 'currency': 'EUR', 'order_date': '21/06/2026', 'table_name': 'orders', 'row_number': 649, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,548 | INFO | {'order_id': 'O00327', 'customer_id': 'C0012', 'product_id': 'P0060', 'quantity': 4, 'amount': nan, 'currency': 'USD', 'order_date': '03-16-2026', 'table_name': 'orders', 'row_number': 680, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,549 | INFO | {'order_id': 'O00357', 'customer_id': 'C0103', 'product_id': 'P0045', 'quantity': 1, 'amount': nan, 'currency': 'INR', 'order_date': '24/02/2026', 'table_name': 'orders', 'row_number': 707, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,549 | INFO | {'order_id': 'O00868', 'customer_id': 'C0112', 'product_id': 'P0010', 'quantity': 3, 'amount': nan, 'currency': 'INR', 'order_date': '05-29-2026', 'table_name': 'orders', 'row_number': 731, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,549 | INFO | {'order_id': 'O00163', 'customer_id': 'C0101', 'product_id': 'P0048', 'quantity': 4, 'amount': nan, 'currency': 'USD', 'order_date': '03-10-2026', 'table_name': 'orders', 'row_number': 850, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,549 | INFO | {'order_id': 'O00158', 'customer_id': 'C0116', 'product_id': 'P0043', 'quantity': 1, 'amount': nan, 'currency': 'INR', 'order_date': '12/01/2026', 'table_name': 'orders', 'row_number': 884, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,549 | INFO | {'order_id': 'O00804', 'customer_id': 'C0074', 'product_id': 'P0011', 'quantity': 1, 'amount': nan, 'currency': 'INR', 'order_date': '2026-03-22', 'table_name': 'orders', 'row_number': 907, 'reject_reason': 'amount is invalid'} 
'2026-07-20 11:19:36,550 | INFO | {'order_id': 'O00877', 'customer_id': 'C0090', 'product_id': 'P0022', 'quantity': 4, 'amount': 1599.72, 'currency': 'INR', 'order_date': '2026*04*11', 'table_name': 'orders', 'row_number': 917, 'reject_reason': 'invalid date'} 
'2026-07-20 11:19:36,550 | INFO | {'order_id': 'O00481', 'customer_id': 'C0069', 'product_id': 'P0040', 'quantity': 5, 'amount': 588.0, 'currency': 'JPY', 'order_date': Timestamp('2026-02-07 00:00:00'), 'table_name': 'orders', 'row_number': 916, 'reject_reason': 'invalid currency'} 
'2026-07-20 11:19:36,550 | INFO | {'order_id': 'O00128', 'customer_id': 'C0082', 'product_id': 'P0099', 'quantity': 3, 'amount': 1129.47, 'currency': 'EUR', 'order_date': Timestamp('2026-06-30 00:00:00'), 'table_name': 'orders', 'row_number': 794, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,550 | INFO | {'timestamp': '2026-02-27T06:09:53', 'session': 's5726', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0039', 'table_name': 'web_events', 'row_number': 53, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,550 | INFO | {'timestamp': '2026-04-16T07:51:01', 'session': 's5074', 'customer_id': '-', 'event': 'view', 'product_id': 'P0002', 'table_name': 'web_events', 'row_number': 90, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,551 | INFO | {'timestamp': '2026-06-11T06:12:24', 'session': 's1601', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0025', 'table_name': 'web_events', 'row_number': 169, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,551 | INFO | {'timestamp': '2026-05-09T02:55:52', 'session': 's7697', 'customer_id': '-', 'event': 'view', 'product_id': 'P0016', 'table_name': 'web_events', 'row_number': 252, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,551 | INFO | {'timestamp': '2026-05-03T21:35:17', 'session': 's8698', 'customer_id': '-', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 320, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,551 | INFO | {'timestamp': '2026-04-10T17:09:42', 'session': 's1259', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0047', 'table_name': 'web_events', 'row_number': 361, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,551 | INFO | {'timestamp': '2026-03-01T20:44:52', 'session': 's9322', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0010', 'table_name': 'web_events', 'row_number': 461, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,552 | INFO | {'timestamp': '2026-02-09T22:19:32', 'session': 's6527', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0060', 'table_name': 'web_events', 'row_number': 481, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,552 | INFO | {'timestamp': '2026-06-10T11:16:38', 'session': 's4356', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0027', 'table_name': 'web_events', 'row_number': 504, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,552 | INFO | {'timestamp': '2026-03-23T01:35:35', 'session': 's1232', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0022', 'table_name': 'web_events', 'row_number': 517, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,552 | INFO | {'timestamp': '2026-02-18T20:41:39', 'session': 's4188', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0024', 'table_name': 'web_events', 'row_number': 539, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,553 | INFO | {'timestamp': '2026-05-13T15:43:14', 'session': 's3954', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0002', 'table_name': 'web_events', 'row_number': 544, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,553 | INFO | {'timestamp': '2026-04-17T08:57:38', 'session': 's4431', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0045', 'table_name': 'web_events', 'row_number': 615, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,553 | INFO | {'timestamp': '2026-03-12T19:29:17', 'session': 's9954', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0002', 'table_name': 'web_events', 'row_number': 897, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,553 | INFO | {'timestamp': '2026-03-26T23:33:03', 'session': 's5023', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0002', 'table_name': 'web_events', 'row_number': 902, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,553 | INFO | {'timestamp': '2026-05-05T14:00:07', 'session': 's4586', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0033', 'table_name': 'web_events', 'row_number': 967, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,554 | INFO | {'timestamp': '2026-05-14T20:12:24', 'session': 's9697', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0058', 'table_name': 'web_events', 'row_number': 1003, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,554 | INFO | {'timestamp': '2026-06-14T06:27:38', 'session': 's9969', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0032', 'table_name': 'web_events', 'row_number': 1042, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,554 | INFO | {'timestamp': '2026-04-27T02:38:46', 'session': 's6249', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0007', 'table_name': 'web_events', 'row_number': 1088, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,554 | INFO | {'timestamp': '2026-01-05T22:36:05', 'session': 's5354', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0045', 'table_name': 'web_events', 'row_number': 1213, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,554 | INFO | {'timestamp': '2026-06-14T03:58:20', 'session': 's5644', 'customer_id': '-', 'event': 'view', 'product_id': 'P0023', 'table_name': 'web_events', 'row_number': 1214, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,554 | INFO | {'timestamp': '2026-04-11T10:33:10', 'session': 's5049', 'customer_id': '-', 'event': 'view', 'product_id': 'P0017', 'table_name': 'web_events', 'row_number': 1260, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,555 | INFO | {'timestamp': '2026-02-17T14:21:50', 'session': 's7169', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0035', 'table_name': 'web_events', 'row_number': 1398, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,555 | INFO | {'timestamp': '2026-04-05T10:09:22', 'session': 's6397', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0025', 'table_name': 'web_events', 'row_number': 1484, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,555 | INFO | {'timestamp': '2026-03-13T03:20:45', 'session': 's7599', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0028', 'table_name': 'web_events', 'row_number': 1507, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,555 | INFO | {'timestamp': '2026-01-01T20:55:03', 'session': 's1295', 'customer_id': '-', 'event': 'view', 'product_id': 'P0026', 'table_name': 'web_events', 'row_number': 1514, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,555 | INFO | {'timestamp': '2026-05-26T02:57:17', 'session': 's4326', 'customer_id': '-', 'event': 'view', 'product_id': 'P0001', 'table_name': 'web_events', 'row_number': 1630, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,556 | INFO | {'timestamp': '2026-04-01T08:38:14', 'session': 's4407', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0058', 'table_name': 'web_events', 'row_number': 1732, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,556 | INFO | {'timestamp': '2026-01-21T20:53:11', 'session': 's4578', 'customer_id': '-', 'event': 'view', 'product_id': 'P0024', 'table_name': 'web_events', 'row_number': 1775, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,556 | INFO | {'timestamp': '2026-06-18T07:37:00', 'session': 's3620', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0048', 'table_name': 'web_events', 'row_number': 1834, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,556 | INFO | {'timestamp': '2026-06-29T00:43:13', 'session': 's7652', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0032', 'table_name': 'web_events', 'row_number': 1887, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,556 | INFO | {'timestamp': '2026-05-10T19:32:10', 'session': 's5558', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0033', 'table_name': 'web_events', 'row_number': 2027, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,557 | INFO | {'timestamp': '2026-04-22T09:50:44', 'session': 's8357', 'customer_id': '-', 'event': 'view', 'product_id': 'P0008', 'table_name': 'web_events', 'row_number': 2092, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,557 | INFO | {'timestamp': '2026-04-27T21:11:20', 'session': 's9715', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0047', 'table_name': 'web_events', 'row_number': 2102, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,557 | INFO | {'timestamp': '2026-05-17T06:09:21', 'session': 's3673', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0049', 'table_name': 'web_events', 'row_number': 2141, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,557 | INFO | {'timestamp': '2026-04-10T12:46:57', 'session': 's7556', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0055', 'table_name': 'web_events', 'row_number': 2144, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,557 | INFO | {'timestamp': '2026-02-22T05:14:10', 'session': 's8835', 'customer_id': '-', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 2228, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,558 | INFO | {'timestamp': '2026-06-05T20:47:55', 'session': 's1549', 'customer_id': '-', 'event': 'view', 'product_id': 'P0031', 'table_name': 'web_events', 'row_number': 2372, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,558 | INFO | {'timestamp': '2026-03-26T00:03:13', 'session': 's4272', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0050', 'table_name': 'web_events', 'row_number': 2411, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,558 | INFO | {'timestamp': '2026-05-10T21:05:50', 'session': 's6552', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0012', 'table_name': 'web_events', 'row_number': 2419, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,558 | INFO | {'timestamp': '2026-04-12T02:38:45', 'session': 's8433', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0038', 'table_name': 'web_events', 'row_number': 2448, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,558 | INFO | {'timestamp': '2026-01-02T17:19:56', 'session': 's8821', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0024', 'table_name': 'web_events', 'row_number': 2518, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,559 | INFO | {'timestamp': '2026-04-03T22:11:49', 'session': 's6985', 'customer_id': '-', 'event': 'view', 'product_id': 'P0005', 'table_name': 'web_events', 'row_number': 2658, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,559 | INFO | {'timestamp': '2026-04-26T22:44:37', 'session': 's9234', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0002', 'table_name': 'web_events', 'row_number': 2674, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,559 | INFO | {'timestamp': '2026-04-21T14:09:55', 'session': 's1392', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0059', 'table_name': 'web_events', 'row_number': 2725, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,559 | INFO | {'timestamp': '2026-01-22T11:49:02', 'session': 's2508', 'customer_id': '-', 'event': 'view', 'product_id': 'P0028', 'table_name': 'web_events', 'row_number': 2771, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,559 | INFO | {'timestamp': '2026-02-16T10:10:54', 'session': 's6176', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0015', 'table_name': 'web_events', 'row_number': 2978, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,560 | INFO | {'timestamp': '2026-04-05T08:59:23', 'session': 's6975', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0016', 'table_name': 'web_events', 'row_number': 3032, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,560 | INFO | {'timestamp': '2026-02-27T20:13:39', 'session': 's3734', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0051', 'table_name': 'web_events', 'row_number': 3045, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,560 | INFO | {'timestamp': '2026-04-04T08:42:34', 'session': 's8693', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0002', 'table_name': 'web_events', 'row_number': 3135, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,560 | INFO | {'timestamp': '2026-03-12T11:06:26', 'session': 's7406', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0024', 'table_name': 'web_events', 'row_number': 3137, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,560 | INFO | {'timestamp': '2026-06-08T21:45:43', 'session': 's6505', 'customer_id': '-', 'event': 'view', 'product_id': 'P0032', 'table_name': 'web_events', 'row_number': 3182, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,561 | INFO | {'timestamp': '2026-02-04T14:07:52', 'session': 's5014', 'customer_id': '-', 'event': 'checkout', 'product_id': 'P0029', 'table_name': 'web_events', 'row_number': 3377, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,561 | INFO | {'timestamp': '2026-02-25T19:35:21', 'session': 's4367', 'customer_id': '-', 'event': 'view', 'product_id': 'P0020', 'table_name': 'web_events', 'row_number': 3430, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,561 | INFO | {'timestamp': '2026-03-28T14:56:48', 'session': 's3862', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0047', 'table_name': 'web_events', 'row_number': 3542, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,561 | INFO | {'timestamp': '2026-01-14T17:43:35', 'session': 's7634', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0020', 'table_name': 'web_events', 'row_number': 3544, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,561 | INFO | {'timestamp': '2026-06-29T21:45:00', 'session': 's3917', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0021', 'table_name': 'web_events', 'row_number': 3570, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,562 | INFO | {'timestamp': '2026-05-14T14:12:42', 'session': 's8031', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0007', 'table_name': 'web_events', 'row_number': 3588, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,562 | INFO | {'timestamp': '2026-02-04T06:02:13', 'session': 's1457', 'customer_id': '-', 'event': 'view', 'product_id': 'P0034', 'table_name': 'web_events', 'row_number': 3602, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,562 | INFO | {'timestamp': '2026-04-13T15:05:56', 'session': 's4421', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0050', 'table_name': 'web_events', 'row_number': 3688, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,562 | INFO | {'timestamp': '2026-04-30T08:48:03', 'session': 's2781', 'customer_id': '-', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 3741, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,562 | INFO | {'timestamp': '2026-03-22T13:01:56', 'session': 's9129', 'customer_id': '-', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 3780, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,563 | INFO | {'timestamp': '2026-05-13T03:46:24', 'session': 's2816', 'customer_id': '-', 'event': 'purchase', 'product_id': 'P0041', 'table_name': 'web_events', 'row_number': 3858, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,563 | INFO | {'timestamp': '2026-01-27T11:21:41', 'session': 's1159', 'customer_id': '-', 'event': 'remove_from_cart', 'product_id': 'P0059', 'table_name': 'web_events', 'row_number': 3859, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,563 | INFO | {'timestamp': '2026-04-15T12:28:04', 'session': 's7128', 'customer_id': '-', 'event': 'add_to_cart', 'product_id': 'P0015', 'table_name': 'web_events', 'row_number': 3892, 'reject_reason': 'customer_id not present in the customer table'} 
'2026-07-20 11:19:36,563 | INFO | {'timestamp': '2026-06-18T05:27:50', 'session': 's7243', 'customer_id': 'C0098', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 23, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,564 | INFO | {'timestamp': '2026-05-22T17:06:25', 'session': 's2654', 'customer_id': 'C0017', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 37, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,564 | INFO | {'timestamp': '2026-05-11T06:08:51', 'session': 's1448', 'customer_id': 'C0077', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 55, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,564 | INFO | {'timestamp': '2026-03-09T03:09:45', 'session': 's3241', 'customer_id': 'C0036', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 60, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,564 | INFO | {'timestamp': '2026-01-19T11:27:42', 'session': 's1628', 'customer_id': 'C0056', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 63, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,565 | INFO | {'timestamp': '2026-05-27T06:03:48', 'session': 's9782', 'customer_id': 'C0027', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 84, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,565 | INFO | {'timestamp': '2026-06-26T09:00:15', 'session': 's1553', 'customer_id': 'C0035', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 93, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,565 | INFO | {'timestamp': '2026-03-31T23:10:06', 'session': 's4703', 'customer_id': 'C0045', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 126, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,565 | INFO | {'timestamp': '2026-01-02T21:20:32', 'session': 's6085', 'customer_id': 'C0043', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 145, 'reject_reason': 'invalid product_id'} 
'2026-07-20 11:19:36,565 | INFO | {'timestamp': '2026-06-15T10:00:38', 'session': 's8843', 'customer_id': 'C0051', 'event': 'view', 'product_id': '-', 'table_name': 'web_events', 'row_number': 147, 'reject_reason': 'invalid product_id'} 
